date,borough,count_pm25,count_dew,count_humidity,count_so2,count_pressure,count_o3,count_no2,count_temperature,count_wind_speed,count_wind_speed_2,count_wind_gust,count_wind_gust_2,count_co,min_pm25,min_dew,min_humidity,min_so2,min_pressure,min_o3,min_no2,min_temperature,min_wind_speed,min_wind_speed_2,min_wind_gust,min_wind_gust_2,min_co,max_pm25,max_dew,max_humidity,max_so2,max_pressure,max_o3,max_no2,max_temperature,max_wind_speed,max_wind_speed_2,max_wind_gust,max_wind_gust_2,max_co,median_pm25,median_dew,median_humidity,median_so2,median_pressure,median_o3,median_no2,median_temperature,median_wind_speed,median_wind_speed_2,median_wind_gust,median_wind_gust_2,median_co,variance_pm25,variance_dew,variance_humidity,variance_so2,variance_pressure,variance_o3,variance_no2,variance_temperature,variance_wind_speed,variance_wind_speed_2,variance_wind_gust,variance_wind_gust_2,variance_co
2020-06-12,Queens,108,20,120,,118,111,96,120,,112,,94,119,1,8,18.5,,1015.5,0.8,3.3,20,,0.7,,1,1.2,53,20,98,,1019.2,48.8,23.3,84.7,,6.7,,16.4,4.2,18,11,42,,1017.4,32,14.7,28.8,,4.4,,11.2,2.2,1461.07,174.44,6163.41,,11.17,3036.04,326.65,6314.9,,20.84,,101.97,6.14
2020-07-26,Queens,110,18,120,,120,70,48,120,,114,,100,72,3,14,27.2,,1011.9,10.4,1.7,23.8,,0.4,,4.7,1.6,58,21,94,,1017.9,55.8,15,92,,8.4,,20.2,3.3,23,17,58.4,,1015.1,33.6,5.5,33.3,,3,,11,2.3,1345.08,57.81,4609.3,,47.13,1589.85,104.49,7196.51,,40.45,,160.9,1.66
2020-10-20,Queens,94,20,96,,96,64,48,96,,61,,69,42,5,10,63.6,,1022.6,0.8,4.6,11,,0.1,,0.1,2,57,16,100,,1025.6,26.4,26.3,73.2,,3,,9.3,4,15,13,86.7,,1023.9,15.2,13,17.1,,0.8,,2.2,2.5,976.91,44.81,709.15,,3.36,541.48,341.16,4414.95,,4.87,,59.19,2.26
2020-06-11,Queens,120,19,120,,120,112,96,120,,119,,100,111,4,18,64.9,,1013.5,5.6,3.3,18.3,,0.2,,3,1.2,55,21,97.5,,1018,29.6,21,79.8,,10.7,,17.7,4.5,29,20,83,,1015.2,24.8,6,22.5,,6.5,,13.6,1.9,1276.23,11.23,513.55,,15.02,403.78,214.65,6048.22,,75.1,,133.51,4.2
2020-10-12,Queens,85,20,96,,96,53,48,96,,96,,83,72,1,6,66,,1016,17.6,1.9,8,,0.7,,4.2,0.6,48,9,97,,1024,25.6,18.8,59.3,,14.2,,26.9,1.9,9,8,85,,1022.3,23.3,4.8,11.6,,5.5,,18.2,1.6,739.56,10.63,592.88,,54.09,51.54,141.46,3455.62,,180.45,,596.74,1.44
2020-10-02,Queens,94,18,96,,96,72,42,96,,84,,72,72,5,6,37.8,,1000.3,6.4,3.4,8.6,,0.2,,0.5,1.5,43,11,95.7,,1018.1,31.2,28,66.8,,5.5,,12.6,3.7,20,8,61.5,,1014.9,19.2,14.1,16.8,,2.2,,8.5,2.4,583.89,23.53,2517.71,,67.67,545.38,393.8,4183.44,,11.84,,79.15,2.79
2020-07-11,Queens,93,20,118,,119,119,96,118,,114,,101,120,1,21,68.3,,1003.2,8.8,1.9,22.7,,0.2,,4.2,1.2,56,23,97.2,,1006.7,35.2,15.7,83.8,,14.6,,25,5,29,22,80.5,,1004.9,23.3,4.1,27.2,,6.3,,14.3,1.7,1830.58,5.61,515.23,,9.63,588.98,102.31,6665.12,,140.12,,345.72,5.69
2020-07-18,Queens,107,19,120,,119,72,48,120,,62,,84,48,6,12,23.8,,1015.1,8,2.3,23,,0.1,,0.2,1.7,115,21,96.5,,1019.2,101.5,29.1,94.1,,4.7,,11.6,6.5,38,18,65.3,,1017.4,34.4,7.7,31.5,,1.5,,4.1,2.9,2702.99,65.25,4356.59,,13.9,7082.2,470.65,6967.57,,17.79,,109.12,11.86
2020-09-28,Queens,81,17,96,,96,69,38,91,,96,,72,56,2,17,64,,1011.5,12.1,2.2,18,,0.7,,4.2,1,39,20,100,,1014.2,500,8.7,75.4,,10.1,,20,2.3,20,18,85.7,,1012.5,21.6,4.4,21.5,,4.9,,12.9,1.8,629.5,10.35,876.17,,4.5,65471.7,39.51,4307.66,,63.18,,181.72,1.27
2020-05-04,Queens,109,19,119,,120,116,116,119,,115,,119,120,1,-1,24.6,,991.2,24.1,2.1,10.4,,0.2,,0.2,1.4,59,9,77.2,,1012.1,40.8,48.8,69.8,,17.1,,31.3,3.1,14,2,44.3,,1004.4,34.4,6.3,20.6,,3.7,,9.6,1.8,1667.24,61.46,1298.84,,112.12,274.36,892.9,4895.88,,271.56,,910.97,2.47
2020-09-02,Queens,93,16,93,,95,72,49,93,,82,,69,68,2,18.5,72.6,,1008.6,7.3,2.9,20.5,,0.2,,1.4,1,41,22,97,,1018.6,28.9,22,79.9,,8.2,,16,3.8,16,21,86.1,,1012.8,19.2,6.8,67,,3.2,,9.5,1.9,1060.84,12.39,402.67,,97.5,275.85,222.4,6451.42,,44.54,,144.32,2.96
2020-08-15,Queens,112,20,118,,120,72,48,118,,100,,97,72,1,13,41.7,,1002.4,11.2,2.6,22.5,,0.2,,0.3,1.7,71,18,88,,1016.9,35.2,18.3,82.9,,10.6,,23.2,3.3,28,15,58.3,,1015.7,23.3,6.5,26.3,,3.6,,12.2,2,1701.63,25.89,1351.42,,106.79,339.48,158.05,6045.51,,90.71,,438.21,1.98
2020-08-24,Queens,91,16,94,,96,72,42,94,,67,,76,67,4,18,37.4,,999,0.8,5.9,24,,0.5,,0.2,1.8,56,22,93,,1017.6,67.4,24.3,89.3,,5.3,,15.4,8.4,23,19,66,,1015.8,33.6,11.5,68.9,,2.3,,9,2.6,1281.33,19.11,2460.17,,68.87,4132.81,206.53,7198.53,,14.47,,239.12,6.99
2020-09-19,Queens,35,19,72,,95,48,,48,,93,,74,,1,-4,23.5,,1021.4,12.8,,10,,0.2,,1.7,,27,0,51,,1028.7,28.9,,17.7,,12,,25.7,,8,-2,34.4,,1026.4,24.1,,13.7,,4.1,,12.5,,554.34,13.86,756.43,,36.4,166.67,,56.29,,78,,321.01,
2020-09-30,Queens,75,23,96,,96,46,35,96,,94,,89,46,1,6,38.5,,984,8.8,1.5,12.3,,0.2,,1,0.8,39,21,99,,1011.7,29.6,16.7,71.3,,18.1,,34.4,5.1,14,9,74.4,,1003.2,18.4,4.7,19.8,,7,,16.7,1.8,695.92,267.67,3975.74,,478.86,246.55,167.35,4495.4,,168.38,,484.13,6.43
2020-06-13,Queens,69,18,120,,119,108,96,120,,119,,99,120,1,2,24.9,,1017,16,1.8,16.3,,1,,4.5,0.9,29,8,65,,1025.3,39.2,10.9,74.1,,7.7,,18.3,2.2,7,6,44.4,,1021.3,29.6,5.6,23.1,,3.9,,12,1.3,426.27,27.71,1005.42,,33.43,386.87,43.76,5206.17,,32.94,,76.29,0.43
2020-11-06,Queens,96,22,95,,95,60,42,95,,67,,72,68,9,6,37,,1022,1.6,12.5,8,,0.2,,0.1,3,68,10,100,,1026.6,29.6,35.6,68.6,,6.9,,15.2,7.6,45,8,68.5,,1024.1,12.8,25.9,17.5,,2.4,,7,3.9,1570.31,18.64,2806.25,,22.31,597.02,458.52,4164.41,,31.49,,193.68,16.75
2020-06-08,Queens,82,21,119,,119,109,72,119,,87,,96,55,1,6,23.2,,1013.6,8,2.9,17.2,,0.1,,0.2,1,36,11,87,,1017.6,37.6,22.1,78.7,,7,,15.7,4,13,8,45.1,,1015.3,21.6,7.1,24.8,,2,,7.5,1.7,1020.34,21.9,2216.67,,13.55,867.03,302.68,5538.42,,29.71,,169.28,7.61
2020-08-25,Queens,91,15,94,,96,72,48,94,,87,,82,72,3,12,38.7,,996.4,13.6,4.6,23.8,,0.5,,0.5,1.6,70,19,86,,1013.3,58.4,25.4,89.5,,10.1,,21.1,4.1,35,18,58,,1009.4,26.4,13.9,69.1,,5,,12.3,2.5,2273.06,66,1749.2,,73.66,1746.62,382.18,6979.45,,58.42,,270.34,2.3
2020-10-22,Queens,96,13,89,,95,61,48,95,,23,,50,72,2,14.5,24.7,,1022.6,0.8,8.1,14.5,,0.1,,0.1,2.5,66,17,100,,1025,24.8,38,69.6,,3.3,,4,9.1,42,16,88,,1023.5,10.4,16.9,18.6,,0.5,,1.5,4.4,2499.72,4.87,1055.45,,3.53,476.86,427.52,4564.6,,8.68,,11.12,24.12
2020-04-01,Queens,119,20,118,,119,72,48,118,,117,,99,72,2,-6,28.7,,1005.7,26.4,2.6,3.3,,0.6,,7,1.6,32,0,80.5,,1013.1,38.4,25.1,53.7,,9.9,,23.5,3.1,17,-4,48.7,,1008.9,32.8,7.1,11.5,,4.6,,14.5,1.9,413.73,28.32,2785.83,,39.11,92.88,184.92,3541.31,,48.93,,161.73,0.92
2020-06-19,Queens,82,16,112,,112,72,31,112,,99,,102,72,1,16,53.2,,1005.3,6.4,2.8,17.5,,0.2,,0.2,1.2,71,18,99,,1021.3,54.5,20.3,82.4,,11.1,,20.8,3.1,9,17,77,,1018.8,18.4,6.2,24.4,,3.8,,7,1.6,1773.65,3.33,1690.37,,190.4,1228.33,209.57,6744.84,,98.83,,355.38,1.94
2020-09-20,Queens,62,16,72,,94,68,,48,,85,,77,,1,-3,24.3,,1028.5,7.3,,10.7,,0.1,,0.5,,33,2,62.3,,1034.1,28.1,,16.9,,11.1,,24.2,,9,-2,39.1,,1032.8,20.8,,13.6,,3,,10.2,,589.84,26.67,1089.48,,30.36,211.43,,32.44,,74.75,,426.05,
