date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-08-01,Manhattan,97.9957081545064,33.4259259259259,27.2727272727273,7.07547169811321,97.9957081545064,Moderate
2020-08-10,Manhattan,121.600858369099,22.3148148148148,37.5,,121.600858369099,Unhealthy for Sensitive Populations
2020-08-17,Manhattan,67.9527896995708,20.7407407407407,25,10.5660377358491,67.9527896995708,Moderate
2020-01-14,Manhattan,134.476394849785,2.96296296296296,51.1363636363636,17.5471698113208,134.476394849785,Unhealthy for Sensitive Populations
2020-04-16,Manhattan,67.9527896995708,27.4074074074074,20.4545454545455,7.92452830188679,67.9527896995708,Moderate
2020-05-04,Manhattan,57.2231759656652,29.6296296296296,18.1818181818182,6.13207547169811,57.2231759656652,Moderate
2020-06-21,Manhattan,82.9742489270386,17.7777777777778,23.8636363636364,8.77358490566038,82.9742489270386,Moderate
2020-09-25,Manhattan,162.37339055794,21.5740740740741,55.6818181818182,25.377358490566,162.37339055794,Unhealthy
2020-11-05,Manhattan,117.309012875536,12.5925925925926,46.5909090909091,15.7547169811321,117.309012875536,Unhealthy for Sensitive Populations
2020-11-06,Manhattan,134.476394849785,8.88888888888889,44.3181818181818,23.6792452830189,134.476394849785,Unhealthy for Sensitive Populations
2020-05-16,Manhattan,57.2231759656652,30.3703703703704,20.4545454545455,4.15094339622642,57.2231759656652,Moderate
2020-11-13,Manhattan,57.2231759656652,2.96296296296296,35.2272727272727,13.1132075471698,57.2231759656652,Moderate
2020-01-20,Manhattan,87.2660944206009,22.3148148148148,21.5909090909091,10.5660377358491,87.2660944206009,Moderate
2020-05-07,Manhattan,52.931330472103,30.3703703703704,21.5909090909091,9.62264150943396,52.931330472103,Moderate
2020-05-15,Manhattan,113.017167381974,33.4259259259259,27.2727272727273,9.43396226415094,113.017167381974,Unhealthy for Sensitive Populations
2020-08-24,Manhattan,85.1201716738198,25.1851851851852,25,9.62264150943396,85.1201716738198,Moderate
2020-11-09,Manhattan,170.957081545064,9.62962962962963,76.1363636363636,39.3396226415094,170.957081545064,Unhealthy
2020-08-06,Manhattan,95.8497854077253,20.7407407407407,53.4090909090909,,95.8497854077253,Moderate
2020-08-08,Manhattan,74.3905579399142,22.3148148148148,32.9545454545455,,74.3905579399142,Moderate
2020-10-01,Manhattan,72.2446351931331,14.0740740740741,26.1363636363636,11.4150943396226,72.2446351931331,Moderate
2020-11-12,Manhattan,52.931330472103,8.14814814814815,26.1363636363636,10.5660377358491,52.931330472103,Moderate
2020-10-03,Manhattan,59.3690987124464,14.8148148148148,23.8636363636364,9.62264150943396,59.3690987124464,Moderate
2019-12-30,Manhattan,59.3690987124464,18.5185185185185,27.2727272727273,6.13207547169811,59.3690987124464,Moderate
2020-03-03,Manhattan,132.330472103004,17.037037037037,38.6363636363636,20.5660377358491,132.330472103004,Unhealthy for Sensitive Populations
2020-03-04,Manhattan,65.8068669527897,26.7592592592593,23.8636363636364,8.11320754716981,65.8068669527897,Moderate
